alpha_1,alpha_2,alpha_3,tardiness_index,makespan_index,initial_fragmentation_index,final_fragmentation_index,fragmentationReductionRate,distance_index,objective_value,make_span,tardiness count,dispatch count,total distance,index
0.3,0.6,0.1,2.5991443133834418,1.1575873258255371,0.09072985133020352,0.003563135758998435,96.07,0.43604534950186385,1.5320822143300559,20215.333333333314,22,1493,124344.0,152
0.05,0.45,0.5,2.6306357238461398,1.1825920977285713,0.09072985133020352,0.0031575541210224303,96.52,0.41212245847422485,1.5481387650855347,20651.999999999967,25,1553,122245.0,153
0.05,0.15,0.8,2.6363552696386,1.1845008589425439,0.09072985133020352,0.0053158744131455386,94.14,0.38990411909417777,1.5498056154817188,20685.333333333307,24,1660,123623.0,154
0.45,0.5,0.05,2.6351343006747054,1.1607558694407314,0.09072985133020352,0.0028758639801773614,96.83,0.44388678796860037,1.5526130968340377,20270.666666666653,23,1498,127004.0,155
0.05,0.1,0.85,2.6450446607275886,1.189578163771709,0.09072985133020352,0.0038448258998435045,95.76,0.384966034762428,1.5539035228349551,20773.999999999964,22,1701,125072.0,156
0.25,0.6,0.15,2.6438079323738686,1.172093911051725,0.09072985133020352,0.0034327236567553467,96.22,0.43590900884636213,1.557319776339877,20468.66666666664,23,1508,125554.0,157
0.3,0.55,0.15,2.6447027399183813,1.179385378889099,0.09072985133020352,0.002875863980177361,96.83,0.43375509016870273,1.5577940441104883,20595.999999999978,25,1512,125265.0,158
0.2,0.55,0.25,2.657588269938368,1.1718266844817697,0.09072985133020352,0.004395164971309337,95.16,0.42594501066766854,1.5641779332483505,20463.99999999999,23,1519,123579.0,159
0.0,0.45,0.55,2.66258782702547,1.1800725329261286,0.09072985133020352,0.004349520735524255,95.21,0.40505559678811426,1.565237347409784,20607.999999999975,23,1559,120613.0,160
0.8,0.2,0.0,2.645123548929896,1.2332124451231128,0.09072985133020352,0.009340391888367239,89.71,0.5086775256932325,1.5701484443034321,21535.999999999975,16,1512,146902.0,161
0.0,0.3,0.7,2.6751188044721257,1.1805688108417616,0.09072985133020352,0.00383830529473135,95.77,0.39884565233219266,1.571379839823396,20616.666666666646,24,1582,120516.0,162
0.1,0.05,0.85,2.689534153215118,1.2142393586562303,0.09072985133020352,0.0037796198487219613,95.83,0.38668277621157204,1.5797579157769004,21204.666666666653,21,1755,129618.0,163
0.25,0.0,0.75,2.728772279695968,1.228898644779535,0.09072985133020352,0.011926463875847676,86.85,0.3902905957695427,1.604876684811468,21460.666666666628,21,1846,137611.0,164
0.2,0.6,0.2,2.744703518750255,1.1824012216071738,0.09072985133020352,0.003380558815858111,96.27,0.43187146838927426,1.6129083108766837,20648.666666666628,27,1514,124886.0,165
0.35,0.6,0.05,2.746297030878252,1.1772475663294497,0.09072985133020352,0.002986714267083986,96.71,0.4440827328806179,1.6146300328676981,20558.66666666664,24,1515,128502.0,166
0.05,0.55,0.4,2.7622811516581853,1.1791563275434223,0.09072985133020352,0.0031575541210224307,96.52,0.4187970053038184,1.621039416555862,20591.999999999978,26,1535,122785.0,167
0.0,0.55,0.45,2.7702712240994285,1.1711395304447385,0.09072985133020352,0.0032227601721439743,96.45,0.41492313761676464,1.6246652915902424,20451.999999999967,26,1566,124106.0,168
0.05,0.5,0.45,2.7745081752070435,1.1825157472800139,0.09072985133020352,0.004133036645800729,95.44,0.41286171011548223,1.6276313657331631,20650.666666666657,27,1541,121518.0,169
0.0,0.35,0.65,2.7757780752864942,1.1899980912387838,0.09072985133020352,0.004211283907146582,95.36,0.40428469286554486,1.6278697004282094,20781.33333333331,25,1589,122700.0,170
0.2,0.65,0.15,2.7754318988022715,1.1659476999427356,0.09072985133020352,0.0036153005998956714,96.02,0.4330788874605424,1.6291774082644093,20361.33333333332,27,1511,124987.0,171
0.0,0.5,0.5,2.777345907388528,1.1874021759877837,0.09072985133020352,0.00309886867501304,96.58,0.4147177850197671,1.6293117969675603,20736.00000000001,25,1568,124203.0,172
0.4,0.55,0.05,2.7776223286562898,1.1852261882038524,0.09072985133020352,0.002817178534167971,96.89,0.4469347739930331,1.6324922211307058,20697.99999999996,25,1506,128559.0,173
0.15,0.7,0.15,2.781828312861511,1.1706814277533855,0.09072985133020352,0.003222760172143974,96.45,0.43157057736195875,1.6326635292493394,20443.99999999997,28,1521,125376.0,174
0.05,0.6,0.35,2.7838903582239847,1.1727810650887556,0.09072985133020352,0.0037209344027125725,95.9,0.42252358051557315,1.6331473886500005,20480.66666666665,26,1547,124846.0,175
0.15,0.6,0.25,2.783363795407752,1.1784309982821135,0.09072985133020352,0.002817178534167971,96.89,0.42666373124367907,1.633283164072988,20579.333333333325,25,1522,124032.0,176
0.3,0.65,0.05,2.7823327611891844,1.1738499713685788,0.09072985133020352,0.00361530059989567,96.02,0.44454107920623975,1.6345142153230732,20499.333333333296,27,1511,128295.0,177
0.1,0.6,0.3,2.7896188095239083,1.176980339759494,0.09072985133020352,0.004119995435576422,95.46,0.42423404131788267,1.6367987649885858,20553.999999999978,26,1533,124217.0,178
0.1,0.0,0.9,2.786359213061271,1.2553540752051893,0.09072985133020352,0.014639035602503906,83.87,0.38391962643271543,1.6380489442679813,21922.66666666664,22,1850,135658.0,179
0.1,0.65,0.25,2.8157191613614843,1.1712922313418572,0.09072985133020352,0.0037861404538341156,95.83,0.42709269691833696,1.6510552621438932,20454.66666666665,29,1526,124483.0,180
0.75,0.25,0.0,2.7952467461323693,1.2556976522237027,0.09072985133020352,0.004568613067292645,94.96,0.506807645273481,1.6522219414315245,21928.66666666661,20,1537,148782.0,181
0.0,0.6,0.4,2.825229488009517,1.1701469746134747,0.09072985133020352,0.004126516040688575,95.45,0.4158111816299389,1.6552026401111086,20434.66666666666,29,1555,123498.0,182
0.0,0.25,0.75,2.8287371097138947,1.1986256919259377,0.09072985133020352,0.00287586398017736,96.83,0.3939926337410437,1.6559987175070967,20931.999999999975,26,1639,123339.0,183
0.25,0.7,0.05,2.8212245535128604,1.1843099828211467,0.09072985133020352,0.002535488393322901,97.21,0.44769997480191503,1.6564196475713189,20681.999999999975,28,1496,127924.0,184
0.15,0.65,0.2,2.8260856054596473,1.1772093911051713,0.09072985133020352,0.003222760172143974,96.45,0.4322414878239399,1.6573985293921019,20557.99999999999,29,1514,124993.0,185
0.25,0.65,0.1,2.830158574061267,1.1715212826875334,0.09072985133020352,0.0028693433750652067,96.84,0.43535192185751265,1.6595592750663442,20458.666666666642,27,1511,125643.0,186
0.05,0.05,0.9,2.8358025816781116,1.2301584271807573,0.09072985133020352,0.0073529114501825745,91.9,0.38655511453246016,1.6620607261703002,21482.666666666642,22,1786,131864.0,187
0.1,0.55,0.35,2.8373876261415054,1.1761023096010672,0.09072985133020352,0.003439244261867501,96.21,0.4188992632005641,1.6622900094564983,20538.666666666653,27,1537,122975.0,188
0.0,0.2,0.8,2.859530652373607,1.2016415346440148,0.09072985133020352,0.002882384585289514,96.82,0.3915094934712673,1.6728396002603982,20984.66666666666,26,1660,124132.0,189
0.1,0.7,0.2,2.8619257107985216,1.189005535407518,0.09072985133020352,0.0030988686750130414,96.58,0.42947555700423057,1.67738663401249,20763.99999999997,29,1542,126490.0,190
0.05,0.0,0.95,2.887301204948387,1.256804733727807,0.09072985133020352,0.014985931794470523,83.48,0.3862811334763466,1.6939797922939792,21947.999999999953,21,1911,140993.0,191
0.05,0.7,0.25,2.9084784429324397,1.1948463447222721,0.09072985133020352,0.0030988686750130414,96.58,0.4269995868412319,1.7030350801355827,20865.99999999996,26,1546,126087.0,192
0.05,0.75,0.2,2.9151647368237614,1.17656041229242,0.09072985133020352,0.0034979297078768907,96.14,0.4298713789343213,1.7062051426734852,20546.666666666642,28,1546,126935.0,193
0.0,0.7,0.3,2.923699070654169,1.190799770948652,0.09072985133020352,0.003439244261867501,96.21,0.4210394259237576,1.7107101932781617,20795.333333333307,27,1565,125855.0,194
0.15,0.75,0.1,2.944516948836293,1.1861423935865614,0.09072985133020352,0.0028823845852895148,96.82,0.43644503307603694,1.7233006602224794,20714.0,31,1518,126542.0,195
0.0,0.15,0.85,2.9533272365594816,1.2094292803970195,0.09072985133020352,0.004774664188836724,94.74,0.389275812489004,1.7251614246331173,21120.66666666663,24,1726,128331.0,196
0.0,0.65,0.35,2.9506186758569934,1.1853025386524116,0.09072985133020352,0.003786140453834115,95.83,0.4208131921104431,1.7253225600011617,20699.3333333333,29,1564,125707.0,197
0.05,0.65,0.3,2.949804674998049,1.1985493414773782,0.09072985133020352,0.0033805588158581116,96.27,0.4223754157831798,1.7255717475458716,20930.66666666663,28,1563,126093.0,198
0.0,0.1,0.9,2.964566439988313,1.2228287841191048,0.09072985133020352,0.00469641692749087,94.82,0.3855432672510148,1.7316162330028761,21354.66666666665,23,1780,131077.0,199
0.1,0.75,0.15,2.9699395189922773,1.192670356938345,0.09072985133020352,0.0030988686750130414,96.58,0.43551157695512194,1.7375810715906859,20827.99999999998,30,1527,127020.0,200
0.2,0.7,0.1,2.972577366976399,1.1924413055926673,0.09072985133020352,0.003943939097548252,95.65,0.4408081321998123,1.7398036120658986,20823.99999999996,30,1523,128228.0,201
0.7,0.3,0.0,2.9705284191907038,1.2569956098492037,0.09072985133020352,0.0033466516692749098,96.31,0.5054006886467619,1.7481844754128062,21951.333333333278,23,1554,150010.0,202
0.1,0.8,0.1,2.990905830177075,1.1834319526627206,0.09072985133020352,0.0032227601721439756,96.45,0.44075620037049845,1.7492122523192202,20666.66666666666,31,1529,128718.0,203
0.1,0.85,0.05,3.0264231208747967,1.18133231532735,0.09072985133020352,0.0032227601721439747,96.45,0.43952147210006576,1.7685183075091557,20629.99999999997,31,1537,129029.0,204
0.2,0.75,0.05,3.0261896291851444,1.1972132086275982,0.09072985133020352,0.0025876532342201364,97.15,0.4457833790951106,1.7696195903629863,20907.333333333307,30,1535,130697.0,205
0.0,0.75,0.25,3.0341157417286064,1.2015651841954549,0.09072985133020352,0.00281717853416797,96.89,0.4295215057326529,1.7726392212940223,20983.33333333331,30,1580,129621.0,206
0.05,0.8,0.15,3.075210719497725,1.204848253483487,0.09072985133020352,0.0025354883933229005,97.21,0.43226523479867707,1.7955954783957877,21040.666666666642,32,1564,129128.0,207
0.0,0.8,0.2,3.093799591717684,1.1899217407902245,0.09072985133020352,0.0029932348721961395,96.7,0.43363874345549736,1.805347707291446,20779.99999999997,31,1560,129207.0,208
0.0,0.85,0.15,3.0944876901596876,1.1944645924794774,0.09072985133020352,0.0025354883933229005,97.21,0.432083903024644,1.8056604960322633,20859.333333333292,33,1570,129569.0,209
0.65,0.35,0.0,3.077090355060173,1.2750524909333796,0.09072985133020352,0.002875863980177361,96.83,0.5049798785986352,1.807513066883681,22266.666666666602,26,1556,150078.0,210
0.0,0.9,0.1,3.120977112517201,1.2128650505821696,0.09072985133020352,0.0025354883933229014,97.21,0.43959369859082553,1.8219006807906484,21180.66666666664,32,1569,131737.0,211
0.15,0.8,0.05,3.1221691148137385,1.2039320481007798,0.09072985133020352,0.0026593798904538347,97.07,0.4461282315601009,1.8228002526757416,21024.666666666635,31,1544,131565.0,212
0.05,0.85,0.1,3.14881889540882,1.200076350448556,0.09072985133020352,0.0032227601721439747,96.45,0.4366505623050126,1.8364860942794234,20957.3333333333,32,1554,129604.0,213
0.6,0.4,0.0,3.174358740298615,1.2721893491124217,0.09072985133020352,0.0034457648669796565,96.2,0.5023374429994933,1.860774248379903,22216.666666666606,26,1550,148717.0,214
0.0,0.05,0.95,3.2278869542670128,1.2518419545714783,0.09072985133020352,0.004009145148669795,95.58,0.3846063197589266,1.8775932980959247,21861.333333333267,27,1866,137076.0,215
0.05,0.9,0.05,3.2671861561231896,1.20870395113571,0.09072985133020352,0.003563135758998435,96.07,0.44264033401815894,1.9027205575540553,21107.999999999967,33,1580,133580.0,216
0.5,0.5,0.0,3.278959995656395,1.2637907997709439,0.09072985133020352,0.002253798252477831,97.52,0.50425329701883,1.917719006777191,22069.999999999935,30,1559,150151.0,217
0.0,0.95,0.05,3.3009540662741803,1.2071769421645326,0.09072985133020352,0.0036622489567031814,95.96,0.4399293986990322,1.9209751981159402,21081.333333333303,34,1584,133098.0,218
0.0,0.0,1.0,3.301786211688443,1.2904371063179958,0.09072985133020352,0.014605128455920706,83.9,0.3800077103878823,1.922886581320108,22535.333333333285,25,2105,152784.0,219
0.55,0.45,0.0,3.3052709626387284,1.2549341477381144,0.09072985133020352,0.002535488393322901,97.21,0.5041713323043711,1.9318235165866404,21915.33333333329,30,1557,149934.0,220
0.45,0.55,0.0,3.385795427554607,1.2807024241267388,0.09072985133020352,0.0030988686750130414,96.58,0.5037653758390601,1.9775288045477812,22365.3333333333,32,1574,151449.0,221
0.4,0.6,0.0,3.5037428276156,1.2836800916205355,0.09072985133020352,0.003380558815858112,96.27,0.5071592892273521,2.0429726563370996,22417.333333333303,37,1584,153438.0,222
0.2,0.8,0.0,3.5529748773438596,1.2588661958388965,0.09072985133020352,0.0026593798904538347,97.07,0.5076205618792285,2.068639362486127,21983.999999999945,35,1574,152608.0,223
0.35,0.65,0.0,3.5624865429592165,1.2701660622256123,0.09072985133020352,0.00271154473135107,97.01,0.5042381097931724,2.0741131761375726,22181.333333333292,35,1593,153421.0,224
0.3,0.7,0.0,3.5696265887869694,1.2735636571864817,0.09072985133020352,0.0025354883933229014,97.21,0.5039743278130686,2.0781308859914613,22240.66666666661,35,1594,153437.0,225
0.25,0.75,0.0,3.68702588546462,1.2743653368963512,0.09072985133020352,0.002659379890453835,97.07,0.5068503512326028,2.1430653529407553,22254.66666666663,39,1592,154119.0,226
0.15,0.85,0.0,3.730039169377901,1.3023477762931814,0.09072985133020352,0.002535488393322901,97.21,0.5071876969782729,2.1681183481883295,22743.333333333274,38,1628,157709.0,227
0.1,0.9,0.0,3.788230281046206,1.2989883565565907,0.09072985133020352,0.0026593798904538356,97.07,0.5047375037795,2.1997476367483295,22684.666666666613,40,1645,158586.0,228
0.0,1.0,0.0,3.8937006153733997,1.3081122351593777,0.09072985133020352,0.002535488393322901,97.21,0.5022800202668468,2.257929598758021,22843.99999999995,40,1674,160596.0,229
0.05,0.95,0.0,3.910362368073622,1.317656041229238,0.09072985133020352,0.003497929707876891,96.14,0.5060841523437868,2.268239898648696,23010.66666666661,40,1669,161329.0,230
